Dates,SX5E Index,DAX Index,UKX Index,SMI Index,SPX Index,CCMP Index,NDX Index,NKY Index,HSI Index,MXEF Index,MXWO Index,MXWD Index,USDR1T Curncy,EUDR1T Curncy,SFDR1T Curncy,BPDR1T Curncy,JYDR1T Curncy,SPI Index,NDUEAWXZ Index,VICASCI SW Equity,VICAAI1 SW Equity,STXAAIGV Index,CSRPAIS Index,SX5T Index,TUKXG Index,SMIC Index,SPXT Index,NDUEEGF Index,NDDUWI Index
2003-12-20,2725.26,3898.42,4412.3,5413.4,1088.66,1951.02,1426.17,10284.54,12371.75,427.76,1008.52,244.31,1.015,1.64,0.1,4.0,0.03,3907.72,87.99600000000002,,,,,3642.68,2238.38,7207.3,1588.19,137.519,2146.558
2003-12-21,2725.26,3898.42,4412.3,5413.4,1088.66,1951.02,1426.17,10284.54,12371.75,427.76,1008.52,244.31,1.015,1.64,0.1,4.0,0.03,3907.72,87.99600000000002,,,,,3642.68,2238.38,7207.3,1588.19,137.519,2146.558
2003-12-22,2714.09,3876.94,4424.0,5387.8,1092.94,1955.8,1431.71,10372.51,12487.99,430.57,1012.46,245.3,1.02,2.05,0.13,4.0,0.03,3892.85,88.36200000000002,,,,,3627.76,2244.32,7173.1,1594.43,138.42700000000002,2154.947
2003-12-23,2721.57,3903.34,4440.9,5417.2,1096.02,1974.78,1448.17,10372.51,12420.51,430.64,1015.89,246.09,1.005,2.9,0.17,4.0,0.03,3911.68,88.65,,,,,3637.75,2252.89,7212.3,1598.93,138.451,2162.286
2003-12-24,2725.07,3903.34,4444.7,5417.2,1094.04,1969.23,1443.19,10371.27,12456.7,432.37,1016.7,246.32,1.0,2.325,0.15,3.565,0.03,3911.68,88.72200000000002,,,,,3642.43,2255.41,7212.3,1596.05,139.011,2164.095
2003-12-25,2725.07,3903.34,4444.7,5417.2,1094.04,1969.23,1443.19,10365.35,12456.7,432.43,1016.74,246.34,1.005,2.3,0.15,3.5313,0.03,3911.68,88.728,,,,,3642.43,2255.41,7212.3,1596.05,139.029,2164.246
2003-12-26,2725.07,3903.34,4444.7,5417.2,1095.89,1973.14,1443.86,10417.41,12456.7,433.36,1018.31,246.72,0.995,2.3,0.15,3.5313,0.03,3911.68,88.87700000000002,,,,,3642.43,2255.41,7212.3,1598.74,139.329,2167.586
2003-12-27,2725.07,3903.34,4444.7,5417.2,1095.89,1973.14,1443.86,10417.41,12456.7,433.36,1018.31,246.72,0.995,2.3,0.15,3.5313,0.03,3911.68,88.87700000000002,,,,,3642.43,2255.41,7212.3,1598.74,139.329,2167.586
2003-12-28,2725.07,3903.34,4444.7,5417.2,1095.89,1973.14,1443.86,10417.41,12456.7,433.36,1018.31,246.72,0.995,2.3,0.15,3.5313,0.03,3911.68,88.87700000000002,,,,,3642.43,2255.41,7212.3,1598.74,139.329,2167.586
2003-12-29,2744.2,3952.72,4457.5,5445.2,1109.48,2006.48,1470.37,10500.62,12464.29,436.3,1028.18,249.08,1.01,2.225,0.15,3.875,0.03,3931.16,89.75399999999998,,,,,3668.0,2261.9,7249.5,1619.16,140.279,2188.964
2003-12-30,2750.09,3965.16,4470.4,5487.8,1109.64,2009.88,1470.01,10676.64,12526.74,441.63,1032.27,250.16,1.035,2.175,0.17,3.5,0.03,3961.58,90.128,,,,,3675.87,2268.44,7306.3,1619.59,142.007,2197.762
2003-12-31,2760.66,3965.16,4476.9,5487.8,1111.92,2003.37,1467.92,10676.64,12575.94,442.78,1036.32,251.13,1.07,2.2,0.16,3.22,0.03,3961.58,90.47,,,,,3690.0,2271.89,7306.3,1622.94,142.377,2206.423
2004-01-01,2760.66,3965.16,4476.9,5487.8,1111.92,2003.37,1467.92,10676.64,12575.94,443.14,1036.32,251.14,1.07,2.35,0.16,3.125,0.03,3961.58,90.474,,,,,3690.0,2271.89,7306.3,1622.94,142.494,2206.423
2004-01-02,2797.56,4018.5,4510.2,5487.8,1108.48,2006.68,1463.57,10676.64,12801.48,450.7,1038.06,251.74,1.04,2.04,0.16,3.375,0.03,3961.58,90.709,,,,,3740.41,2288.8,7306.3,1618.05,144.969,2210.291
2004-01-03,2797.56,4018.5,4510.2,5487.8,1108.48,2006.68,1463.57,10676.64,12801.48,450.7,1038.06,251.74,1.04,2.04,0.16,3.375,0.03,3961.58,90.709,,,,,3740.41,2288.8,7306.3,1618.05,144.969,2210.291
2004-01-04,2797.56,4018.5,4510.2,5487.8,1108.48,2006.68,1463.57,10676.64,12801.48,450.7,1038.06,251.74,1.04,2.04,0.16,3.375,0.03,3961.58,90.709,,,,,3740.41,2288.8,7306.3,1618.05,144.969,2210.291
2004-01-05,2808.07,4035.9,4513.3,5582.7,1122.22,2047.36,1496.58,10825.17,13005.33,462.29,1051.89,255.23,1.025,2.035,0.16,3.625,0.03,4029.01,91.949,,,,,3754.47,2290.36,7432.6,1638.1,148.739,2239.746
2004-01-06,2805.91,4035.44,4505.2,5596.6,1123.67,2057.37,1501.26,10813.99,13036.32,460.95,1054.33,255.76,1.01,2.03,0.15,3.625,0.03,4037.99,92.131,,,,,3751.57,2286.28,7451.1,1640.31,148.31,2244.982
2004-01-07,2782.52,4004.4,4473.0,5583.4,1126.33,2077.68,1514.26,10757.82,13157.68,459.84,1052.09,255.22,0.985,2.02,0.15,3.6563,0.03,4028.7,91.958,,,,,3720.3,2270.28,7433.5,1644.6,147.955,2240.472
2004-01-08,2821.33,4045.43,4494.2,5605.1,1131.92,2100.25,1530.65,10837.65,13203.59,461.86,1059.44,256.97,1.015,1.99,0.15,3.97,0.03,4046.58,92.59,,,,,3772.2,2281.04,7462.4,1652.83,148.60399999999996,2256.154
2004-01-09,2800.16,4016.18,4466.3,5574.7,1121.86,2086.92,1520.46,10965.05,13385.8,468.07,1056.79,256.52,0.985,2.02,0.16,3.69,0.03,4025.16,92.411,,,,,3743.89,2266.89,7422.0,1638.14,150.602,2250.509
2004-01-10,2800.16,4016.18,4466.3,5574.7,1121.86,2086.92,1520.46,10965.05,13385.8,468.07,1056.79,256.52,0.985,2.02,0.16,3.69,0.03,4025.16,92.411,,,,,3743.89,2266.89,7422.0,1638.14,150.602,2250.509
2004-01-11,2800.16,4016.18,4466.3,5574.7,1121.86,2086.92,1520.46,10965.05,13385.8,468.07,1056.79,256.52,0.985,2.02,0.16,3.69,0.03,4025.16,92.411,,,,,3743.89,2266.89,7422.0,1638.14,150.602,2250.509
2004-01-12,2793.88,3995.91,4449.6,5507.7,1127.23,2111.78,1539.77,10965.05,13352.22,467.36,1058.01,256.78,1.005,2.03,0.17,4.375,0.03,3981.89,92.553,,,,,3736.15,2258.43,7332.7,1646.03,150.373,2253.184
2004-01-13,2801.97,3996.22,4440.1,5559.1,1121.22,2096.44,1524.78,10849.68,13396.65,467.66,1054.6,256.0,0.98,2.035,0.18,5.0,0.03,4016.71,92.241,,,,,3746.96,2253.62,7401.2,1637.33,150.541,2245.966
2004-01-14,2829.44,4055.21,4461.4,5624.3,1130.52,2111.13,1534.08,10863.0,13320.88,464.13,1059.7,257.09,0.99,2.01,0.18,3.4375,0.03,4062.66,92.635,,,,,3783.7,2264.49,7488.0,1650.96,149.404,2256.857
2004-01-15,2840.8,4068.75,4456.1,5631.0,1132.05,2109.08,1532.01,10665.15,13249.81,458.75,1056.72,256.26,1.03,1.95,0.1525,3.44,0.03,4068.69,92.351,,,,,3799.33,2261.79,7496.9,1653.2,147.673,2250.544
2004-01-16,2865.96,4111.64,4487.9,5694.5,1139.83,2140.46,1553.62,10857.2,13167.76,459.11,1059.63,256.94,0.99,1.955,0.125,3.4063,0.03,4115.32,92.628,,,,,3832.98,2277.93,7581.4,1664.57,147.832,2256.751
2004-01-17,2865.96,4111.64,4487.9,5694.5,1139.83,2140.46,1553.62,10857.2,13167.76,459.11,1059.63,256.94,0.99,1.955,0.125,3.4063,0.03,4115.32,92.628,,,,,3832.98,2277.93,7581.4,1664.57,147.832,2256.751
2004-01-18,2865.96,4111.64,4487.9,5694.5,1139.83,2140.46,1553.62,10857.2,13167.76,459.11,1059.63,256.94,0.99,1.955,0.125,3.4063,0.03,4115.32,92.628,,,,,3832.98,2277.93,7581.4,1664.57,147.832,2256.751
2004-01-19,2879.94,4139.92,4518.1,5698.4,1139.83,2140.46,1553.62,11036.33,13253.31,462.46,1060.77,257.29,0.945,1.985,0.115,3.5,0.03,4118.96,92.766,,,,,3851.67,2293.29,7586.6,1664.57,148.996,2259.194
2004-01-20,2859.58,4106.41,4499.3,5665.5,1138.77,2147.98,1552.87,11103.1,13570.43,467.07,1065.0,258.53,1.045,1.965,0.125,3.4375,0.03,4096.94,93.145,,,,,3824.45,2283.71,7542.9,1663.03,150.499,2268.204
2004-01-21,2873.86,4138.04,4511.2,5685.2,1147.62,2142.45,1546.6,11002.39,13750.58,465.47,1072.51,260.09,1.025,2.02,0.1,4.125,-0.1,4109.15,93.755,,,,,3843.54,2290.26,7569.1,1676.07,149.99,2284.32
2004-01-22,2891.84,4139.86,4476.8,5721.4,1143.94,2119.01,1530.42,11000.7,13750.58,465.64,1073.71,260.52,1.005,1.93,0.12,3.6875,-0.1,4136.19,93.824,,,,,3867.58,2272.8,7617.2,1670.73,150.047,2286.896
2004-01-23,2892.54,4151.83,4460.8,5762.7,1141.55,2123.87,1531.21,11069.01,13750.58,467.9,1071.69,259.96,0.995,1.875,0.12,3.875,-0.09,4166.34,93.657,,,,,3870.48,2264.69,7672.3,1667.26,150.776,2282.725
2004-01-24,2892.54,4151.83,4460.8,5762.7,1141.55,2123.87,1531.21,11069.01,13750.58,467.9,1071.69,259.96,0.995,1.875,0.12,3.875,-0.09,4166.34,93.657,,,,,3870.48,2264.69,7672.3,1667.26,150.776,2282.725
2004-01-25,2892.54,4151.83,4460.8,5762.7,1141.55,2123.87,1531.21,11069.01,13750.58,467.9,1071.69,259.96,0.995,1.875,0.12,3.875,-0.09,4166.34,93.657,,,,,3870.48,2264.69,7672.3,1667.26,150.776,2282.725
2004-01-26,2874.47,4128.68,4445.5,5748.5,1155.37,2153.83,1553.66,10972.6,13727.27,469.77,1073.84,260.51,1.025,2.03,0.12,3.5625,-0.08,4157.66,93.894,,,,,3846.29,2256.91,7653.4,1687.44,151.386,2287.323
2004-01-27,2884.25,4134.42,4447.0,5790.6,1144.05,2116.04,1519.23,10928.03,13761.88,471.44,1069.62,259.83,1.025,2.03,0.12,3.3763,-0.07,4185.99,93.522,,,,,3859.39,2257.68,7709.4,1670.91,151.92600000000004,2278.33
2004-01-28,2896.78,4150.24,4468.1,5803.3,1128.48,2077.37,1491.57,10852.47,13431.78,468.84,1061.35,257.59,1.015,2.025,0.135,4.8125,-0.07,4195.42,92.793,,,,,3876.16,2268.47,7726.3,1648.44,151.09,2260.897
2004-01-29,2860.08,4095.71,4411.5,5768.2,1134.12,2068.23,1496.4,10779.44,13334.01,459.23,1053.87,255.61,1.005,2.03,0.15,4.19,-0.04,4170.22,92.119,,,,,3827.05,2239.74,7679.5,1657.09,147.993,2245.194
2004-01-30,2839.13,4058.6,4390.7,5736.4,1131.13,2066.15,1493.08,10783.61,13289.37,457.19,1052.29,255.2,1.035,2.05,0.13,3.75,-0.05,4152.32,91.973,,,,,3799.02,2229.15,7637.2,1652.73,147.349,2241.827
2004-01-31,2839.13,4058.6,4390.7,5736.4,1131.13,2066.15,1493.08,10783.61,13289.37,457.19,1052.29,255.2,1.035,2.05,0.13,3.75,-0.05,4152.32,91.973,,,,,3799.02,2229.15,7637.2,1652.73,147.349,2241.827
2004-02-01,2839.13,4058.6,4390.7,5736.4,1131.13,2066.15,1493.08,10783.61,13289.37,457.19,1052.29,255.2,1.035,2.05,0.13,3.75,-0.05,4152.32,91.973,,,,,3799.02,2229.15,7637.2,1652.73,147.349,2241.827
2004-02-02,2853.9,4071.6,4381.4,5788.3,1135.26,2063.15,1487.84,10776.73,12999.98,456.76,1055.64,255.96,1.025,2.03,0.1,3.375,0.01,4188.92,92.234,,,,,3819.62,2224.42,7706.4,1658.79,147.217,2249.021
2004-02-03,2841.26,4057.51,4390.6,5735.0,1136.03,2066.21,1491.85,10641.92,13090.01,457.28,1057.78,256.47,1.0,2.025,0.1,3.0325,-0.04,4154.36,92.42,,,,,3802.71,2229.1,7635.4,1659.92,147.385,2253.574
2004-02-04,2819.92,4028.37,4398.5,5775.6,1126.53,2014.14,1462.61,10447.25,13086.73,455.68,1048.38,254.25,0.985,2.025,0.1,3.19,-0.04,4180.25,91.596,,,,,3774.14,2233.11,7689.4,1646.29,146.875,2233.702
2004-02-05,2816.34,4014.79,4384.4,5758.2,1128.59,2019.56,1465.03,10464.6,13030.94,453.64,1051.36,254.89,1.01,2.02,0.13,3.565,-0.05,4169.78,91.822,,,,,3769.35,2225.94,7666.3,1649.35,146.226,2240.082000000001
2004-02-06,2833.63,4044.99,4402.7,5810.9,1142.76,2064.01,1498.95,10460.92,13309.6,459.98,1064.19,258.02,0.98,2.015,0.13,3.5925,-0.06,4209.26,92.934,,,,,3792.49,2235.27,7736.4,1670.14,148.281,2267.484
2004-02-07,2833.63,4044.99,4402.7,5810.9,1142.76,2064.01,1498.95,10460.92,13309.6,459.98,1064.19,258.02,0.98,2.015,0.13,3.5925,-0.06,4209.26,92.934,,,,,3792.49,2235.27,7736.4,1670.14,148.281,2267.484
2004-02-08,2833.63,4044.99,4402.7,5810.9,1142.76,2064.01,1498.95,10460.92,13309.6,459.98,1064.19,258.02,0.98,2.015,0.13,3.5925,-0.06,4209.26,92.934,,,,,3792.49,2235.27,7736.4,1670.14,148.281,2267.484
2004-02-09,2870.98,4098.97,4434.4,5869.8,1139.81,2060.57,1490.91,10402.61,13576.68,467.95,1066.0,258.64,0.99,2.09,0.13,4.125,-0.06,4251.55,93.157,,,,,3842.48,2251.36,7814.9,1666.16,150.85,2271.52
2004-02-10,2880.94,4110.8,4404.9,5880.0,1145.54,2075.33,1500.29,10365.4,13515.66,468.95,1069.77,259.56,0.995,2.015,0.12,5.25,-0.07,4257.65,93.482,,,,,3855.81,2236.4,7828.4,1674.55,151.171,2279.59
2004-02-11,2890.8,4122.16,4396.0,5882.1,1157.76,2089.66,1514.18,10365.4,13524.76,472.08,1076.26,261.13,1.0,2.0,0.125,5.125,-0.07,4259.92,94.095,,,,,3869.01,2232.09,7831.2,1693.03,152.183,2293.788
2004-02-12,2896.25,4121.65,4377.7,5846.7,1152.11,2073.61,1501.34,10459.26,13625.13,477.17,1078.05,261.67,1.02,2.025,0.135,5.0,-0.08,4238.07,94.29,,,,,3876.31,2222.79,7784.2,1684.92,153.829,2297.6910000000007
2004-02-13,2860.88,4057.05,4412.0,5849.1,1145.81,2053.56,1484.47,10557.69,13739.8,480.05,1074.32,260.88,1.025,2.025,0.15,4.375,-0.08,4240.62,94.014,,,,,3828.96,2240.2,7787.3,1675.86,154.76,2289.813
2004-02-14,2860.88,4057.05,4412.0,5849.1,1145.81,2053.56,1484.47,10557.69,13739.8,480.05,1074.32,260.88,1.025,2.025,0.15,4.375,-0.08,4240.62,94.014,,,,,3828.96,2240.2,7787.3,1675.86,154.76,2289.813
2004-02-15,2860.88,4057.05,4412.0,5849.1,1145.81,2053.56,1484.47,10557.69,13739.8,480.05,1074.32,260.88,1.025,2.025,0.15,4.375,-0.08,4240.62,94.014,,,,,3828.96,2240.2,7787.3,1675.86,154.76,2289.813
2004-02-16,2877.39,4070.46,4408.1,5858.2,1145.81,2053.56,1484.47,10548.72,13831.53,479.63,1075.35,261.11,1.0,2.025,0.1625,5.125,-0.08,4248.11,94.094,,,,,3851.06,2238.22,7799.5,1675.86,154.64,2292.095
2004-02-17,2895.38,4095.86,4461.5,5871.7,1156.99,2080.35,1506.57,10701.13,13815.44,483.69,1085.8,263.63,1.09,2.015,0.15,4.5313,-0.08,4256.46,95.016,,,,,3875.14,2265.32,7817.4,1692.22,155.969,2314.384
2004-02-18,2897.59,4095.34,4442.9,5828.8,1151.82,2076.47,1507.49,10676.81,13928.38,483.19,1082.28,262.8,1.02,2.015,0.15,4.375,-0.05,4228.44,94.756,,,,,3878.1,2260.64,7760.3,1684.89,155.81,2307.532
2004-02-19,2932.95,4141.53,4515.6,5874.6,1147.06,2045.96,1484.8,10753.8,13867.22,478.54,1079.22,261.98,1.015,2.01,0.15,3.7525,-0.05,4259.29,94.465,,,,,3925.42,2297.62,7821.2,1678.01,154.316,2301.048
2004-02-20,2904.36,4073.35,4515.0,5856.5,1144.11,2037.93,1482.1,10720.69,13868.37,475.48,1070.73,259.93,1.005,2.055,0.125,4.3125,-0.05,4246.92,93.74,,,,,3887.16,2297.35,7797.2,1673.71,153.343,2282.958
2004-02-21,2904.36,4073.35,4515.0,5856.5,1144.11,2037.93,1482.1,10720.69,13868.37,475.48,1070.73,259.93,1.005,2.055,0.125,4.3125,-0.05,4246.92,93.74,,,,,3887.16,2297.35,7797.2,1673.71,153.343,2282.958
2004-02-22,2904.36,4073.35,4515.0,5856.5,1144.11,2037.93,1482.1,10720.69,13868.37,475.48,1070.73,259.93,1.005,2.055,0.125,4.3125,-0.05,4246.92,93.74,,,,,3887.16,2297.35,7797.2,1673.71,153.343,2282.958
2004-02-23,2907.46,4068.71,4524.3,5880.2,1141.0,2007.52,1463.75,10868.96,13765.07,473.38,1070.41,259.81,1.02,2.045,0.15,4.2188,-0.03,4264.25,93.685,,,,,3891.3,2302.07,7828.7,1669.2,152.668,2282.303
2004-02-24,2866.04,3991.42,4496.8,5801.8,1139.09,2005.44,1462.05,10644.13,13756.41,470.44,1067.68,259.1,1.03,2.04,0.13,4.3125,-0.05,4210.47,93.429,,,,,3835.87,2288.05,7724.4,1666.42,151.737,2276.51
2004-02-25,2872.48,3995.34,4507.5,5811.5,1143.67,2022.98,1470.22,10658.73,13599.47,470.96,1067.52,259.07,1.015,2.035,0.13,4.125,-0.05,4214.07,93.461,,,,,3844.48,2295.86,7737.2,1673.34,151.904,2276.535
2004-02-26,2883.54,4007.81,4515.9,5797.4,1144.91,2032.57,1477.13,10815.29,13674.64,472.6,1066.04,258.78,1.05,2.045,0.13,3.6875,-0.07,4205.94,93.395,,,,,3859.3,2300.11,7718.4,1675.63,152.44,2273.64
2004-02-27,2893.18,4018.16,4492.2,5798.4,1144.94,2029.82,1470.38,11041.92,13907.03,477.73,1068.65,259.51,1.07,2.05,0.15,3.6563,-0.04,4221.28,93.674,,,,,3872.2,2288.05,7747.6,1675.7,154.106,2279.367
2004-02-28,2893.18,4018.16,4492.2,5798.4,1144.94,2029.82,1470.38,11041.92,13907.03,477.73,1068.65,259.51,1.07,2.05,0.15,3.6563,-0.04,4221.28,93.674,,,,,3872.2,2288.05,7747.6,1675.7,154.106,2279.367
2004-02-29,2893.18,4018.16,4492.2,5798.4,1144.94,2029.82,1470.38,11041.92,13907.03,477.73,1068.65,259.51,1.07,2.05,0.15,3.6563,-0.04,4221.28,93.674,,,,,3872.2,2288.05,7747.6,1675.7,154.106,2279.367
2004-03-01,2918.56,4054.43,4537.0,5830.7,1155.96,2057.8,1489.49,11271.12,13918.65,485.28,1081.08,262.58,1.075,2.0475,0.105,4.175,-0.04,4246.29,94.797,,,,,3906.16,2310.86,7790.7,1691.9,156.545,2305.935
2004-03-02,2946.62,4100.34,4540.1,5896.3,1149.1,2039.65,1473.22,11361.51,13731.35,488.37,1074.82,261.21,1.03,2.025,0.1075,4.0525,-0.04,4291.7,94.307,,,,,3943.71,2312.45,7878.4,1681.88,157.56799999999996,2292.644
2004-03-03,2926.79,4071.7,4525.1,5872.2,1151.04,2033.36,1466.09,11351.92,13454.09,482.41,1069.36,259.8,1.0075,1.9025,0.105,4.185,-0.04,4277.22,93.84,,,,,3917.18,2307.13,7846.2,1685.17,155.67600000000004,2281.582000000001
2004-03-04,2952.61,4133.78,4559.1,5934.4,1154.88,2055.11,1481.36,11401.79,13451.56,485.45,1074.16,260.99,1.035,1.875,0.105,4.05,-0.03,4319.43,94.242,,,,,3951.74,2324.43,7929.4,1690.83,156.659,2291.881
2004-03-05,2945.63,4126.14,4547.1,5895.8,1156.87,2047.63,1472.99,11537.29,13454.76,488.31,1082.16,262.91,0.99,1.8,0.125,4.055,-0.03,4294.96,94.924,,,,,3942.39,2318.32,7877.7,1693.76,157.595,2308.964
2004-03-06,2945.63,4126.14,4547.1,5895.8,1156.87,2047.63,1472.99,11537.29,13454.76,488.31,1082.16,262.91,0.99,1.8,0.125,4.055,-0.03,4294.96,94.924,,,,,3942.39,2318.32,7877.7,1693.76,157.595,2308.964
2004-03-07,2945.63,4126.14,4547.1,5895.8,1156.87,2047.63,1472.99,11537.29,13454.76,488.31,1082.16,262.91,0.99,1.8,0.125,4.055,-0.03,4294.96,94.924,,,,,3942.39,2318.32,7877.7,1693.76,157.595,2308.964
2004-03-08,2959.71,4145.99,4553.8,5884.5,1147.21,2008.78,1441.12,11502.86,13573.54,486.31,1075.52,261.32,1.0,1.895,0.1375,4.0825,-0.03,4288.98,94.365,,,,,3961.24,2321.72,7862.6,1679.74,157.062,2294.862
2004-03-09,2923.05,4087.55,4542.0,5858.8,1140.58,1995.16,1437.47,11532.04,13397.25,485.25,1071.22,260.3,1.015,2.065,0.1275,3.9025,-0.03,4268.56,93.982,,,,,3912.17,2315.73,7828.3,1670.07,156.724,2285.707000000001
2004-03-10,2922.68,4044.7,4545.3,5877.1,1123.89,1964.15,1417.5,11433.24,13214.2,476.34,1055.03,256.33,1.015,2.0175,0.105,3.83,-0.04,4278.35,92.553,,,,,3911.67,2322.57,7852.7,1645.79,153.847,2251.784
2004-03-11,2834.02,3904.95,4445.2,5706.7,1106.78,1943.89,1402.2,11297.04,13024.06,469.34,1037.08,251.99,1.0075,2.0175,0.1275,3.8025,0.01,4158.04,91.016,,,,,3793.01,2271.42,7625.1,1621.21,151.589,2213.766
2004-03-12,2834.03,3915.38,4467.4,5700.5,1120.57,1984.73,1431.4,11162.75,12932.23,466.8,1041.93,253.05,1.0475,2.0275,0.1563,3.9525,0.01,4154.04,91.424,,,,,3793.03,2282.73,7616.7,1641.42,150.784,2224.154
2004-03-13,2834.03,3915.38,4467.4,5700.5,1120.57,1984.73,1431.4,11162.75,12932.23,466.8,1041.93,253.05,1.0475,2.0275,0.1563,3.9525,0.01,4154.04,91.424,,,,,3793.03,2282.73,7616.7,1641.42,150.784,2224.154
2004-03-14,2834.03,3915.38,4467.4,5700.5,1120.57,1984.73,1431.4,11162.75,12932.23,466.8,1041.93,253.05,1.0475,2.0275,0.1563,3.9525,0.01,4154.04,91.424,,,,,3793.03,2282.73,7616.7,1641.42,150.784,2224.154
2004-03-15,2756.13,3810.76,4412.9,5620.3,1104.49,1939.2,1399.87,11317.9,12919.41,464.25,1030.14,250.26,1.08,2.025,0.185,3.935,0.01,4096.41,90.411,,,,,3688.77,2254.92,7509.6,1617.91,149.985,2199.042
2004-03-16,2773.18,3822.37,4428.9,5646.2,1110.7,1943.09,1407.07,11242.29,12932.62,464.57,1039.73,252.48,1.035,2.0175,0.1275,3.8525,0.01,4112.84,91.209,,,,,3711.59,2263.08,7544.2,1627.03,150.106,2219.503
2004-03-17,2821.8,3896.79,4456.8,5692.2,1123.75,1976.76,1428.89,11436.86,12975.72,470.02,1049.56,254.9,1.03,2.0075,0.1275,3.9525,-0.05,4143.35,92.15,,,,,3776.66,2284.69,7605.6,1646.29,151.90200000000004,2241.303
2004-03-18,2761.66,3827.43,4397.9,5609.5,1122.32,1962.44,1417.77,11484.28,12816.19,474.64,1050.84,255.31,1.035,1.9925,0.2075,3.8525,-0.05,4087.59,92.291,,,,,3696.17,2254.48,7495.2,1644.21,153.398,2244.0660000000007
2004-03-19,2769.86,3819.15,4417.7,5621.5,1109.78,1940.47,1398.58,11418.51,12790.58,476.81,1043.96,253.78,1.015,1.995,0.205,3.9025,-0.05,4095.49,91.725,,,,,3707.14,2264.67,7511.2,1625.84,154.116,2229.415
2004-03-20,2769.86,3819.15,4417.7,5621.5,1109.78,1940.47,1398.58,11418.51,12790.58,476.81,1043.96,253.78,1.015,1.995,0.205,3.9025,-0.05,4095.49,91.725,,,,,3707.14,2264.67,7511.2,1625.84,154.116,2229.415
2004-03-21,2769.86,3819.15,4417.7,5621.5,1109.78,1940.47,1398.58,11418.51,12790.58,476.81,1043.96,253.78,1.015,1.995,0.205,3.9025,-0.05,4095.49,91.725,,,,,3707.14,2264.67,7511.2,1625.84,154.116,2229.415
2004-03-22,2712.11,3729.23,4333.8,5469.0,1095.4,1909.9,1381.39,11318.51,12550.91,468.37,1030.27,250.4,1.01,1.995,0.2075,3.9525,-0.05,3987.98,90.528,,,,,3629.85,2221.62,7307.4,1604.8,151.45600000000005,2200.246
2004-03-23,2713.68,3728.82,4318.5,5509.8,1093.95,1901.8,1370.04,11281.09,12588.36,465.32,1028.75,249.97,1.015,2.035,0.225,3.85,-0.05,4015.52,90.365,,,,,3631.96,2213.8,7362.0,1602.67,150.474,2197.146
2004-03-24,2702.05,3726.07,4309.4,5504.0,1091.33,1909.48,1381.86,11364.99,12678.13,465.21,1025.89,249.3,1.01,2.055,0.1763,3.8825,-0.06,4011.59,90.149,,,,,3616.39,2210.23,7354.3,1598.85,150.681,2191.2470000000008
2004-03-25,2752.43,3811.92,4373.6,5592.3,1109.19,1967.17,1425.86,11530.91,12520.21,463.31,1039.87,252.48,1.045,2.045,0.145,4.05,0.01,4075.05,91.304,,,,,3683.82,2243.15,7472.2,1625.01,149.83700000000005,2221.166
2004-03-26,2763.75,3822.33,4357.5,5587.0,1108.06,1960.02,1415.39,11770.65,12483.24,466.63,1039.98,252.6,1.025,2.045,0.145,4.2,0.01,4073.54,91.41,,,,,3702.66,2234.89,7465.1,1623.36,150.908,2222.418
2004-03-27,2763.75,3822.33,4357.5,5587.0,1108.06,1960.02,1415.39,11770.65,12483.24,466.63,1039.98,252.6,1.025,2.045,0.145,4.2,0.01,4073.54,91.41,,,,,3702.66,2234.89,7465.1,1623.36,150.908,2222.418
2004-03-28,2763.75,3822.33,4357.5,5587.0,1108.06,1960.02,1415.39,11770.65,12483.24,466.63,1039.98,252.6,1.025,2.045,0.145,4.2,0.01,4073.54,91.41,,,,,3702.66,2234.89,7465.1,1623.36,150.908,2222.418
2004-03-29,2797.68,3881.25,4406.7,5644.2,1122.47,1992.57,1442.31,11718.24,12427.34,473.0,1052.71,255.7,1.09,2.0475,0.145,4.3,0.01,4111.39,92.554,,,,,3748.12,2260.13,7542.1,1644.75,152.983,2249.9
2004-03-30,2791.58,3874.04,4412.8,5623.1,1127.0,2000.63,1445.25,11693.68,12641.39,476.44,1055.98,256.55,1.07,2.045,0.145,4.3,0.01,4097.9,92.87,,,,,3739.95,2263.25,7514.0,1651.43,154.191,2256.951
2004-03-31,2787.49,3856.7,4385.7,5618.6,1126.21,1994.22,1438.41,11715.39,12681.67,482.06,1059.16,257.43,1.08,2.0475,0.165,3.9,0.01,4098.04,93.194,,,,,3734.47,2252.78,7507.9,1650.42,156.032,2264.242
2004-04-01,2819.7,3924.85,4410.7,5716.8,1132.17,2015.01,1453.22,11683.42,12676.25,485.34,1068.46,259.67,1.085,2.015,0.125,3.73,0.01,4164.45,93.971,,,,,3777.62,2265.64,7639.1,1659.16,157.11,2284.231
2004-04-02,2885.08,4007.6,4465.6,5784.6,1141.81,2057.17,1490.3,11815.95,12731.76,487.02,1073.33,260.84,1.025,2.02,0.145,3.83,0.01,4211.32,94.444,,,,,3865.22,2293.84,7729.8,1673.4,157.737,2294.742
2004-04-03,2885.08,4007.6,4465.6,5784.6,1141.81,2057.17,1490.3,11815.95,12731.76,487.02,1073.33,260.84,1.025,2.02,0.145,3.83,0.01,4211.32,94.444,,,,,3865.22,2293.84,7729.8,1673.4,157.737,2294.742
